AreaID,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1,0.0,0.010799136069114777,0.10799136069114473,0.12958963282937327,0.09935205183585291,0.14254859611231202,0.16414686825054056,0.16630669546436352,0.2764578833693302,0.285097192224622,0.23326133909287208,0.15334773218142478,0.1274298056155493,0.15334773218142478,0.22030237580993436,0.22678185745140322,0.3390928725701939,0.5507559395248385,0.5053995680345584,0.5572354211663073,0.572354211663066,0.6868250539956806,0.6565874730021592,0.8401727861771063,0.8833693304535625,0.8941684665226782,0.9157667386609067,0.9330453563714904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.0,0.0887850467289723,0.2079439252336453,0.16121495327102825,0.16121495327102825,0.15654205607476643,0.18224299065420532,0.2313084112149533,0.2313084112149533,0.21261682242990712,0.28037383177570124,0.34345794392523465,0.48364485981308475,0.40654205607476696,0.4602803738317768,0.4719626168224313,0.4719626168224313,0.6004672897196268,0.5864485981308403,0.5794392523364476,0.5817757009345785,0.5257009345794389,0.7266355140186904,0.8200934579439256,0.9112149532710287,0.880841121495327,0.8855140186915889,0.953271028037383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0.0,0.1085714285714291,0.1228571428571438,0.08285714285714262,0.13142857142857128,0.11142857142857203,0.18571428571428583,0.1971428571428576,0.2714285714285714,0.3428571428571449,0.3685714285714287,0.3885714285714293,0.42285714285714193,0.43428571428571366,0.28571428571428475,0.2571428571428567,0.35428571428571404,0.5371428571428583,0.5914285714285727,0.6571428571428578,0.8400000000000006,0.9571428571428585,0.9600000000000015,0.9057142857142869,0.9857142857142867,0.9571428571428559,1.0,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124,0.9342857142857124
4,0.0,0.15979381443298968,0.3041237113402081,0.3505154639175279,0.47422680412371115,0.4484536082474229,0.4845360824742269,0.4819587628865992,0.4046391752577321,0.39948453608247303,0.283505154639173,0.29639175257731765,0.34278350515463746,0.3170103092783492,0.41494845360824667,0.38402061855669933,0.4432989690721638,0.47422680412370993,0.48711340206185466,0.5463917525773192,0.6443298969072154,0.6494845360824733,0.7757731958762879,0.9536082474226802,0.9716494845360828,1.0,0.9561855670103103,0.971649484536084,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683,0.9613402061855683
5,0.1906976744186046,0.041860465116279166,0.17674418604651118,0.1232558139534886,0.11395348837209299,0.0,0.044186046511628066,0.09534883720930284,0.07906976744186052,0.032558139534883554,0.1906976744186046,0.26744186046511514,0.3046511627906976,0.4116279069767428,0.4999999999999989,0.47209302325581315,0.4418604651162785,0.5162790697674412,0.476744186046511,0.47209302325581426,0.593023255813954,0.5883720930232561,0.5883720930232561,0.6744186046511633,0.6790697674418612,0.8348837209302333,0.8744186046511636,1.0,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099,0.9813953488372099
6,0.2558139534883747,0.23514211886305109,0.1886304909560742,0.14470284237726277,0.14470284237726277,0.1369509043927652,0.051679586563308996,0.015503875968992699,0.0,0.11369509043927736,0.10852713178294647,0.11627906976744282,0.1576227390180888,0.31782945736434187,0.31782945736434187,0.2842377260981922,0.441860465116281,0.6279069767441874,0.7416020671834623,0.7674418604651168,0.8630490956072348,0.9612403100775194,0.9147286821705414,0.9431524547803614,0.8966408268733844,0.839793281653747,0.9043927648578808,0.8888888888888893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0.03439153439153413,0.02910052910052869,0.02910052910052869,0.03174603174603141,0.03174603174603141,0.0,0.10052910052909968,0.07936507936507915,0.07671957671957642,0.2566137566137565,0.3227513227513233,0.6058201058201057,0.7037037037037027,0.7089947089947082,0.6640211640211631,0.5370370370370362,0.4603174603174598,0.3544973544973534,0.4179894179894175,0.5264550264550266,0.5264550264550266,0.5899470899470907,0.6111111111111112,0.6269841269841275,0.6666666666666671,0.7539682539682544,0.8359788359788363,1.0,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495,0.9497354497354495
8,0.09114583333333345,0.044270833333333356,0.0,0.13802083333333354,0.04947916666666684,0.036458333333333134,0.1484375000000005,0.11979166666666759,0.17708333333333465,0.19270833333333387,0.10416666666666714,0.26041666666666663,0.26822916666666685,0.27343750000000033,0.27343750000000033,0.23437499999999925,0.18229166666666569,0.2109374999999998,0.2760416666666671,0.20572916666666635,0.2838541666666661,0.43749999999999883,0.48437499999999895,0.4401041666666656,0.6302083333333327,0.713541666666666,0.7786458333333333,0.8958333333333316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.0,0.08223684210526415,0.105263157894737,0.12828947368420832,0.14473684210526144,0.11184210526315518,0.24999999999999845,0.3980263157894736,0.34868421052631576,0.3092105263157882,0.26644736842105315,0.49671052631579093,0.5427631578947382,0.394736842105263,0.2960526315789457,0.29276315789473506,0.368421052631578,0.4539473684210512,0.48355263157894685,0.5493421052631563,0.5624999999999973,0.6282894736842083,0.5098684210526288,0.5723684210526307,0.736842105263156,0.7598684210526303,0.8092105263157883,0.9868421052631575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,0.0,0.09509202453987703,0.09509202453987703,0.19938650306748437,0.29754601226993815,0.48159509202453865,0.4386503067484653,0.5736196319018404,0.5552147239263797,0.5705521472392636,0.625766871165644,0.6104294478527615,0.6411042944785279,0.7177914110429457,1.0,0.9018404907975462,0.9079754601226997,0.9509202453987731,0.9233128834355822,0.8957055214723927,0.6901840490797533,0.6901840490797533,0.7177914110429443,0.7730061349693247,0.843558282208589,0.8558282208588947,0.8067484662576677,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784,0.8711656441717784
11,0.02371541501976355,0.0,0.13043478260869582,0.138339920948617,0.30434782608695815,0.2332015810276712,0.19762845849802588,0.07114624505929065,0.18972332015810653,0.23715415019762992,0.1897233201581047,0.4189723320158116,0.5256916996047438,0.5968379446640326,0.652173913043479,0.6442687747035597,0.5652173913043498,0.6640316205533608,0.5889328063241115,0.4703557312252974,0.6284584980237173,0.6442687747035579,0.7470355731225296,0.76284584980237,0.9525691699604729,0.8379446640316195,1.0,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394,0.960474308300394
12,0.0,0.06629834254143464,0.15745856353590873,0.10773480662983242,0.14364640883977828,0.2762430939226502,0.26519337016574374,0.38397790055248515,0.4558011049723743,0.4944751381215455,0.6436464088397783,0.6823204419889495,0.7596685082872918,0.875690607734808,0.8176795580110505,0.8176795580110505,0.7430939226519335,0.5939226519337006,0.5276243093922635,0.5635359116022093,0.5165745856353583,0.6325966850828719,0.6685082872928164,0.6657458563535898,0.825966850828729,0.9088397790055246,0.9558011049723756,0.9917127071823215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,0.0,0.07415730337078547,0.1640449438202241,0.22247191011235956,0.1617977528089881,0.28089887640449396,0.28089887640449396,0.4449438202247191,0.4404494382022471,0.4404494382022471,0.49438202247190943,0.49438202247190943,0.6292134831460674,0.7280898876404491,0.6629213483146066,0.6966292134831448,0.7393258426966282,0.7056179775280889,0.7662921348314593,0.7640449438202244,0.7640449438202244,0.7707865168539324,0.721348314606741,0.7775280898876404,0.847191011235955,0.847191011235955,0.8292134831460668,0.9550561797752807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.02158273381294917,0.0,0.05995203836930525,0.1966426858513193,0.28537170263789047,0.3429256594724235,0.29496402877697836,0.3525179856115114,0.36211031175060154,0.4196642685851334,0.5635491606714653,0.5299760191846549,0.48441247002398313,0.6211031175059972,0.6402877697841752,0.6450839328537198,0.8009592326139107,0.8441247002398101,0.8872901678657108,0.9160671462829756,0.8920863309352519,0.8992805755395686,0.9544364508393294,1.0,1.0,0.8968824940047976,0.8633093525179871,0.8824940047961651,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374,0.8848920863309374
15,0.13284132841328458,0.14760147601476103,0.11439114391143902,0.07380073800738052,0.03690036900369112,0.0,0.025830258302582055,0.09963099630996257,0.20295202952029426,0.3136531365313642,0.5571955719557187,0.5793357933579333,0.3284132841328406,0.30627306273062765,0.2546125461254618,0.3468634686346879,0.571955719557195,0.660516605166052,0.6937269372693723,0.682656826568265,0.5867158671586715,0.5867158671586715,0.7749077490774928,0.8228782287822896,0.8892988929889318,0.7896678966789675,0.7601476014760163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.07107843137254992,0.058823529411765246,0.0,0.044117647058824795,0.10539215686274468,0.1691176470588238,0.1960784313725489,0.17156862745098073,0.14705882352941255,0.17401960784313766,0.18872549019607926,0.23284313725490174,0.25735294117647106,0.28186274509803927,0.3382352941176464,0.5294117647058826,0.7156862745098049,0.6887254901960786,0.6617647058823536,0.6348039215686284,0.6813725490196091,0.6397058823529411,0.7009803921568634,0.7573529411764706,0.7794117647058818,0.7794117647058829,0.9607843137254902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.14046822742474976,0.020066889632107558,0.0,0.1003344481605378,0.13043478260869598,0.08361204013377993,0.060200668896321106,0.06354515050167393,0.08695652173913118,0.1471571906354523,0.11705685618729095,0.21070234113712466,0.17725752508361206,0.1739130434782608,0.17725752508361206,0.18729096989966584,0.27090301003344575,0.38795986622073514,0.3712374581939773,0.4347826086956512,0.5217391304347808,0.8193979933110367,0.822742474916388,0.6421404682274231,0.7525083612040147,0.8729096989966553,0.9498327759197311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
