AreaID,Max EER,Min Elec,Min Gas,Min Emissions
119,78.75757575757575,3345.58048492,2230.386989946667,2175.796647878788
120,77.66666666666667,3059.0513976636366,2039.3675984424247,2242.7849804818184
121,80.54545454545453,3272.2046518036364,2181.46976786909,2036.433469388788
122,78.03030303030303,2805.5552471563647,1870.3701647709095,2189.154002993333
123,76.2727272727273,3513.4343921454542,2342.2895947636366,2280.396206796969
124,78.81818181818184,2534.7159889330906,1689.8106592887268,1886.679530332727
125,76.15151515151518,2946.5730957872725,1964.3820638581817,2143.4723978212123
126,71.63636363636364,4521.009548236363,3014.0063654909095,2701.766086036363
127,76.21212121212119,3716.5357757545453,2477.6905171696976,2340.2352867909094
128,79.21212121212122,3132.974970949091,2088.6499806327274,2052.3141244142425
129,78.54545454545452,3130.0837374874545,2086.7224916583027,2115.223774127879
130,75.42424242424245,3846.144384167274,2564.0962561115157,2547.664903654546
131,76.75757575757574,3407.4799321436367,2271.6532880957566,2402.508869851516
132,78.84848484848483,4470.121662587273,2980.0811083915146,2547.760048057879
133,79.4848484848485,2534.1369151636363,1689.424610109091,1904.1405697090913
134,76.69696969696969,4272.444118376546,2848.296078917698,2623.503590791516
135,77.72727272727275,3091.213116795272,2060.808744530182,2075.3652444506056
136,70.6969696969697,4432.140195145455,2954.76013009697,2998.7346578090905
137,78.39393939393938,2437.6504481818174,1625.1002987878785,1872.4852729581814
138,76.7878787878788,2863.3808866727277,1908.9205911151519,2142.7704756393946
139,76.93939393939394,3530.1466549149086,2353.431103276606,2345.7902622863635
140,78.72727272727273,2865.935744315637,1910.6238295437574,2154.2736206389695
141,78.24242424242425,3545.610946874546,2363.740631249698,2310.114784094545
142,77.72727272727273,3179.1537260840005,2119.4358173893334,2162.3939325621213
143,76.45454545454548,3849.014884238182,2566.009922825455,2437.565196530303
144,79.2121212121212,2859.587143883819,1906.3914292558786,2003.388808571515
145,75.84848484848483,2977.7912062054547,1985.194137470303,2201.424237188182
146,77.12121212121211,2642.5234546763636,1761.682303117576,2034.7241908090916
147,78.66666666666666,3184.885181590909,2123.256787727273,2291.727372427273
148,82.78787878787882,2889.0112102199996,1926.0074734799991,1857.153389427273
