AreaID,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
1,1.0,0.9591831311960312,0.8503422066288245,0.8039008778465669,0.8006055369870381,0.7265262657395896,0.6956610461963342,0.7124747760726161,0.6831691063034719,0.6678033393446051,0.6472245378674523,0.5304911187114336,0.4909977346679396,0.4820757834039847,0.4404998061391273,0.41841651780853345,0.38821689582612406,0.3958269207576725,0.3485363523014533,0.3183367303105113,0.2881371083281017,0.20565992570025368,0.1580942649317012,0.07829512471206389,0.060399243981884225,0.0,0.009025741552858532,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763,0.025826058753619763
2,1.0,0.9235806313878472,0.8806752657992852,0.8651177399534034,0.8631331853006011,0.7957752365060493,0.7996234287014613,0.7851312953106693,0.7105934170413106,0.677804952638044,0.6167553511156352,0.6233651925680137,0.6124763521737587,0.5303054247855481,0.45201155312470676,0.39232823892169755,0.37082891527261386,0.3201667754295635,0.33048580348909057,0.22675196923125332,0.2724106455586171,0.28534695389027004,0.24713726959498955,0.19497093871628968,0.09224422116587504,0.09224422116587504,0.07641936859056093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.0,0.896478307870277,0.8795028400069639,0.8519747221261124,0.8038217528840069,0.8179042847008365,0.7625234784713081,0.7530729191937404,0.606055763575651,0.6180177453855402,0.6100458307659175,0.5777900981775996,0.3884920581838238,0.3303071920067499,0.34397049121400164,0.34397049121400164,0.2646483760321989,0.22498731844353875,0.2541078127360869,0.1641753359068154,0.17439864004070926,0.11248947663432089,0.033167361459242,0.033167361459242,0.04254173967239091,0.04254173967239091,0.011932231244602354,0.0,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619,0.02222479834137619
4,1.0,0.8804492221348749,0.8191470938759216,0.7951176099054023,0.7691944012169732,0.7644580978029576,0.7520625890871754,0.7083619729922467,0.7016634389195537,0.6337185645432497,0.4619161778361335,0.3790397611383574,0.38102760032257466,0.36182221809421455,0.3226627967369535,0.3579679841792808,0.3299028160992889,0.2959303789120968,0.25409749689316724,0.2546823409481945,0.2546823409481945,0.24476117653508858,0.10887142776328325,0.04092655337162081,0.018690723949268025,0.02560169091578827,0.05431092770947155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.9756731306523385,1.0,0.9309521231935326,0.8552254657620622,0.8694765982035827,0.806866805428478,0.7376138539286599,0.6645812622455876,0.6196891258921023,0.4592250685878786,0.42356180409292676,0.40298887884282053,0.3515964888248,0.3216954568505442,0.3466170912673497,0.308904485830241,0.32817733585349673,0.28602125103109877,0.30187470860555277,0.30187470860555277,0.2697450699440701,0.19841854093401312,0.1756390225038501,0.1487109028412181,0.07132652898990373,0.0,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056,0.03930309223001056
6,1.0,0.9058186771175901,0.8877691091244838,0.8290769650488141,0.8098852191643894,0.7690534488799248,0.710102069000282,0.5983226392577031,0.5425199101160391,0.5739371980670918,0.5652431239081429,0.5581769694278935,0.5225640293826561,0.5289909158022309,0.5303243902513239,0.41948410811591685,0.3642079498130736,0.3729879005985229,0.3515036751087136,0.31067190483347856,0.3336274119528416,0.23449747783644037,0.15283393728597025,0.12710607459110196,0.09848727050794438,0.028251560836717326,0.04083177027523507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,0.9453627003730347,0.905777690857379,0.9273938688949734,0.8722659716530241,0.8213240919642523,0.7737252951759642,0.6579599896961885,0.6074351925264647,0.6208369971282355,0.6404612372278363,0.5288754233529159,0.4927630772296831,0.4631868541842925,0.3960043976880892,0.34610270288639067,0.27965708809310325,0.2548526199069039,0.2172601381943906,0.16453667924487775,0.16453667924487775,0.18541066190204974,0.18541066190204974,0.20939494333747652,0.18979779837094776,0.16878870011314082,0.07172324433993231,0.053349255151929564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.9201275279886767,0.9385691286943696,0.9304413700680149,1.0,0.936505071476274,0.848432166685992,0.7581091461488481,0.6931754765419593,0.7038745534448209,0.6995879071004515,0.6469189236372113,0.6375106439365489,0.6030971045843387,0.48833867143198484,0.4529118841858913,0.4420245470928328,0.2646209794448378,0.25696198447122565,0.22882158632667285,0.22882158632667285,0.25331763933437684,0.18748105088077932,0.17929558594859424,0.19469389717933366,0.12619932186443653,0.12619932186443653,0.13634529911394236,0.06817264954734012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,0.9601349601324225,0.9108189504743571,0.8309559907439288,0.7999895837406549,0.7377411346053362,0.6217225865983628,0.6413892736611622,0.5685081335065514,0.5346730698180285,0.4482775281033169,0.45518405023530206,0.4226528203071633,0.28210551036918563,0.1853521000583068,0.15559301280729101,0.21181152074175222,0.17194648087417472,0.17194648087417472,0.15226516158015047,0.11886392260309292,0.15842615009400735,0.15842615009400735,0.09565976972226276,0.09565976972226276,0.0,0.04133911872934783,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842,0.023106739673744842
10,1.0,0.9231403941209182,0.8900683153112979,0.8644500277013306,0.752819760142081,0.7084466479386968,0.6136437659708138,0.6463246251311308,0.6029239696354918,0.599318306266495,0.5781915601342528,0.5297627352799219,0.4153994518455798,0.3302418542592535,0.3315063857113271,0.25797530622822396,0.25797530622822396,0.2540758629330534,0.269792807583117,0.20254230513973384,0.23090424984888844,0.20906306000635783,0.17411922436739813,0.17178712497765344,0.10189945369973406,0.08478996698556926,0.03494383565870608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.9797599855327896,0.9934847407207947,1.0,0.9660725020330535,0.921057021760937,0.9334095039634924,0.9489530534237037,0.874718680596602,0.8244962062984476,0.8043351612107181,0.7641262926083157,0.5634980771568469,0.5450587990420852,0.47652050877194174,0.4137938190386852,0.3612486055050637,0.3271145039157626,0.2833881213668973,0.2833881213668973,0.3004414829625451,0.31987511231240734,0.2291910711530343,0.18546468860416898,0.14173830603059434,0.05113407372249859,0.07528965845121029,0.0,0.016057060091554123,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006,0.03793921468800006
12,1.0,0.9602947363944729,0.9087499698172011,0.8432109643119364,0.7853303082171281,0.7059197810172927,0.598536578115325,0.5799914967074091,0.5050491533578226,0.5117498749827054,0.450335969522196,0.4044269556363073,0.45504176684916603,0.460064598183225,0.21891636968298273,0.16963787580131537,0.12993261221822566,0.1097113966112755,0.12043432553836497,0.13208190887493693,0.13208190887493693,0.13208190887493693,0.14612268591251626,0.16867361468148775,0.1429114218498521,0.10765684675793209,0.028246319569315687,0.0,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665,0.0036095312736598665
13,1.0,0.9547638911425922,0.8971416004319817,0.75477592033758,0.5957067805676147,0.5572157611395104,0.46381123027780585,0.4885329829327428,0.466844472007379,0.33710035931882176,0.30022802799418785,0.26149436802734916,0.2419401681610138,0.23036118077521714,0.19541281833343602,0.1293740210704141,0.07672232810186463,0.12755229935129517,0.12755229935129517,0.12755229935129517,0.15109597551932358,0.17221559628598315,0.12777540678163005,0.14368821796919745,0.08327108458698139,0.10277133374950832,0.034257111256288886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.9845245519970416,1.0,0.8460940448832678,0.8196226293177384,0.7691919878585771,0.7567862601488105,0.6182374229927354,0.4920570456826387,0.4409011548928988,0.3853597585070363,0.396276384477858,0.3185305811330463,0.25508588912560687,0.2322274529032366,0.19885004596430353,0.1947419461156549,0.18256899264679594,0.20406096247422384,0.12266176350061055,0.14570858523382232,0.14570858523382232,0.14570858523382232,0.16185903182787573,0.1312219347077957,0.06745720364610643,0.04469897437046921,0.03811506152669535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1.0,0.9826330112810896,0.9798347287920655,0.9116693860782571,0.8428151177860607,0.8277715660020827,0.785940086296777,0.7533598087110128,0.6055121887158783,0.6400327929091599,0.6522795602692985,0.5688020510037619,0.4686767730154864,0.34055237635627866,0.14028671489097855,0.13877295028243697,0.1801095029582642,0.1801095029582642,0.19807747251254137,0.2145355893484131,0.23871132139571738,0.21558097330408604,0.23446818827524904,0.13575946269745356,0.09870872558337325,0.0493543627944755,0.0493543627944755,0.0493543627944755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.9927554459912247,0.9934678939790214,1.0,0.913804985638467,0.8424923177968613,0.7969026355600489,0.8089173336194582,0.7707725607333619,0.7326277878688208,0.7019142362222817,0.6851491716195287,0.6264066836454265,0.6206997823884677,0.5376918781733981,0.4951205701927418,0.4109521668649679,0.39140584004512635,0.35326106717627404,0.1759777477652951,0.13059791795903714,0.09245314507294083,0.054308372208399736,0.028698941016098822,0.0,0.005950631200578244,0.029400896738245114,0.04409010156428492,0.0742807012546711,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786,0.036135928368574786
17,0.9655048563519496,1.0,0.9619401375392688,0.9603588450793216,0.9014398810323941,0.850101352636467,0.7891581916712335,0.7447857044662362,0.7480514552447507,0.7425417344445616,0.6634394726493006,0.5925426087021366,0.5422768135394074,0.5071673053060056,0.4578188884170789,0.34935434214851846,0.3327842932461379,0.2646071901799914,0.2363165156022743,0.2652663742771373,0.21708510045997656,0.25538652095050746,0.25538652095050746,0.25538652095050746,0.21131731639856602,0.21131731639856602,0.15911916084822567,0.04406920457684464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1.0,0.9218087676696956,0.8859337269815967,0.8369200906174947,0.7878425825159153,0.6025924593772518,0.5176515680054027,0.499556188926276,0.47478121442575655,0.3868621008532808,0.39261518986388877,0.32567232326710843,0.2278545363756876,0.2233936325553476,0.26805903406839493,0.24967656909698221,0.2573070564839405,0.21018504518723244,0.1298115144662767,0.14846034887213105,0.16064514321423784,0.12441527725972772,0.12441527725972772,0.12538224423157482,0.14245438334666827,0.033199594869792994,0.0,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847,0.011429610952704847
19,1.0,0.9490747033074555,0.9280193316072051,0.9085447643125464,0.8469548177568031,0.8051290490503832,0.7848800727951021,0.7480882000071842,0.7010507189322348,0.6944706271358329,0.6564043482110298,0.6576261872807039,0.6481824250553132,0.5875803974497164,0.48947139165063863,0.4234652997695058,0.363127298393461,0.2938472502618626,0.23611804183990606,0.13641228942243472,0.11343931257992408,0.09052704915128071,0.09052704915128071,0.09052704915128071,0.08362604655512128,0.0497339263411249,0.02561565024757057,0.0,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524,0.01193852454020524
20,0.9903706656335786,1.0,0.9279753805076147,0.9433944950704435,0.9488394465369197,0.8621212405947651,0.8574268144489396,0.7948293128894885,0.7624389369829873,0.6765025175284973,0.6562717298997275,0.6269767173881139,0.6055722531968287,0.601779529174878,0.446995685776464,0.40016553899465906,0.40016553899465906,0.42219541478337436,0.3409602542739281,0.31225788647293523,0.2521672504928265,0.17936167686323468,0.13874409659875664,0.09202000253589214,0.051402422287480945,0.051402422287480945,0.0735948510326683,0.0406175802484112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,1.0,0.9599338772607451,0.9411937952866046,0.8555510152724789,0.815484892533224,0.7353526470388653,0.6890660117420986,0.6065420490773381,0.6170592764694048,0.6092912831385741,0.41331231519936545,0.4075794956734862,0.2988756460148983,0.26776066520676184,0.2071792812042332,0.07132567195586455,0.04802254763346337,0.04802254763346337,0.15248717059805939,0.08571570807654003,0.08571570807654003,0.045649585321436356,0.045649585321436356,0.07424342637543466,0.08013224550115054,0.0,0.03550664496229883,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701,0.05617853265644701
22,1.0,0.9780405119967683,0.9313846244187438,0.910688870587123,0.8746975989238247,0.7914849702781671,0.6955455594278146,0.6512526312996944,0.5930762999176145,0.5896742209157881,0.5077023250086671,0.5077023250086671,0.504343243859545,0.37642177256987813,0.23283294797320966,0.24891602183069664,0.25555250821009584,0.26911593403831363,0.22586709801941796,0.21373565968659178,0.22429668689876292,0.15433347362511823,0.15433347362511823,0.12297727617175011,0.060264881265013864,0.06517677108806094,0.03498002330400572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1.0,0.8963593639087721,0.8946703560456084,0.8120709732504158,0.7114696478694478,0.7009766853237637,0.7167070886631608,0.6413830163244582,0.6173273133023851,0.6230793695143851,0.5968973871438357,0.5524214360926216,0.4983731561591335,0.478294038691254,0.4546048731950596,0.42527527400733994,0.3404904007766628,0.32185138421710074,0.29179024613489896,0.27564697497508056,0.24738535056485483,0.21912372615303202,0.20614604462213285,0.1778844201959368,0.09309954693331873,0.1074271041328506,0.043167665703730825,0.014906041277534771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,1.0,0.9366665112353811,0.9163854952310984,0.8408113837774603,0.8216627403082982,0.8276870421111208,0.8412121590830367,0.7689788389024779,0.7087956133464932,0.5449983035298481,0.48593521104300536,0.4090443496119233,0.4134836841570209,0.2840709562099271,0.2117049474328272,0.19099551539153722,0.17431585134970282,0.18510040293233734,0.16500578031529245,0.16812468303537606,0.18686792059161303,0.2047461740988983,0.08641458695138182,0.021313660095823046,0.006596383881208398,0.020525907540831986,0.0,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974,0.03532223322398974
25,1.0,0.9619774694937256,0.8956560717162338,0.8466444195479296,0.8365846864020688,0.7753083885232791,0.7836705305924002,0.7302532943465114,0.7109712571356792,0.7109712571356792,0.707443042859924,0.5998367868983425,0.5759448781903622,0.5213664387964886,0.3958279714927228,0.36637273447764557,0.36637273447764557,0.35067046398789936,0.296100984887962,0.24448510112366756,0.1597369911193974,0.1019655297157414,0.07163657930868796,0.11223170010112932,0.08190274967693704,0.0909868512245882,0.030328950407053447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,1.0,0.9264141138510367,0.9150938968733119,0.9227110483147093,0.8824263098227617,0.8754391127377329,0.8356012534799964,0.8205011616462999,0.7408785596388892,0.6500573170219057,0.6111779178446277,0.6000478969745233,0.5420465676192031,0.4072719812647695,0.32036135511492847,0.2911946097455934,0.2911946097455934,0.18163947602926547,0.25867506936965845,0.18621908080118688,0.19132269838382737,0.12798201689980884,0.08287128726496547,0.06194218733900621,0.06194218733900621,0.0791926965983733,0.00156860165299073,0.015136083827980672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
