TechID,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070
Solar1,63540.0,127081.0,190622.0,254162.0,317703.0,381244.0,444784.0,508325.0,571866.0,635406.0,698947.0,762488.0,826028.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0
Solar2,224.37799043062202,452.7272727272728,677.1052631578947,881.6267942583734,1098.0622009569379,1318.4688995215308,1530.933014354067,1741.4114832535888,1973.732057416268,2196.1244019138758,2422.4880382775123,2628.9952153110053,2853.3732057416273,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424,2869.2583732057424
HP1,37230.0,74461.0,111692.0,148923.0,186154.0,223385.0,260616.0,297846.0,335077.0,372308.0,409539.0,446770.0,484001.0,521232.0,558462.0,595693.0,632924.0,670155.0,707386.0,744617.0,781848.0,819078.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0
HP2,226.86004784688998,448.25956937799043,670.6519138755981,898.5047846889952,1113.9473684210525,1328.8935406698567,1536.88995215311,1745.3827751196172,1956.8540669856459,2159.886363636364,2393.6961722488036,2580.843301435407,2787.3504784688994,2990.3827751196172,3181.997607655502,3361.2021531100477,3563.7380382775114,3763.2954545454545,3960.8672248803828,4137.093301435407,4322.7511961722485,4509.898325358852,4555.071770334928,4536.704545454546,4521.812200956939,4508.409090909092,4495.005980861244,4480.61004784689,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115,4477.135167464115
EV1,45669.0,91339.0,137009.0,182679.0,228349.0,274019.0,319688.0,365358.0,411028.0,456698.0,502368.0,548038.0,593708.0,639377.0,685047.0,730717.0,776387.0,822057.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0
EV2,2283.4928229665074,4566.985645933015,6850.478468899521,9133.97129186603,11417.464114832535,13700.956937799043,15984.449760765552,18267.94258373206,20551.43540669857,22834.92822966507,25118.42105263158,27401.913875598086,29685.406698564595,31968.899521531104,34252.39234449761,36535.88516746412,38819.37799043062,41102.87081339714,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0,41500.0
Insulation1,29288.0,58576.0,87864.0,117153.0,146441.0,175729.0,205017.0,234306.0,263594.0,292882.0,322171.0,351459.0,380747.0,410035.0,439324.0,468612.0,497900.0,527188.0,556477.0,585765.0,615053.0,644342.0,673630.0,702918.0,732206.0,761495.0,790783.0,820071.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0,830000.0
Insulation2,1.8348063397129188,3.8412419856459334,5.699652691387559,7.656923744019138,9.590069198564594,11.553336901913875,13.526284629186602,15.614846590909089,17.492761303827752,19.581824641148327,21.52114049043062,23.14891842105263,24.958983612440193,27.06094868421053,28.93520484449761,30.59158600478469,32.431818122009574,34.343146291866034,36.299553588516744,38.16322129186602,40.083291267942585,42.04184802631579,44.040082954545454,46.015259569377996,47.88003427033493,49.815562500000006,51.886591208133964,53.711355143540665,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385,54.260882655502385
